Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
35170,696.474,257.7502713,174.1165229,1.480332061,0.737337898,35555,211.6124637,0.730607836,0.989171706,0.911113361,0.820998025,0.007328697,0.00205388,0.674037757,0.997799703,2
31387,658.065,239.8404659,167.3445943,1.433213107,0.716357969,31772,199.9079028,0.79581643,0.987882412,0.910798036,0.833503646,0.007641395,0.002275005,0.694728328,0.995693745,2
37513,706.094,232.9818929,205.4078221,1.134240608,0.471909209,37951,218.5475578,0.754151421,0.988458802,0.945511072,0.938045249,0.006210697,0.002966301,0.87992889,0.998051079,4
33602,683.361,255.9780954,167.6210262,1.52712402,0.755779961,34000,206.8414736,0.719744677,0.988294118,0.904221048,0.808043646,0.007617942,0.002003349,0.652934534,0.997112011,2
65653,1142.436,351.9454687,237.8849058,1.479477933,0.736980411,67253,289.1228041,0.785069415,0.97620924,0.632121672,0.821498868,0.005360691,0.001506012,0.67486039,0.998441055,0
39198,717.099,238.3108727,210.1234219,1.134147115,0.471773403,39556,223.4019778,0.797680098,0.99094954,0.957889778,0.9374393,0.006079669,0.002896225,0.878792442,0.996679913,4
32540,669.703,252.9877318,164.0856386,1.541803012,0.761136875,32919,203.5465912,0.792363698,0.988486892,0.911723027,0.804570995,0.007774669,0.002009644,0.647334487,0.998062261,2
31298,660.253,250.9099149,159.1836072,1.576229609,0.772984148,31640,199.6242753,0.703136233,0.989190898,0.902205944,0.795601383,0.008016803,0.001981359,0.63298156,0.997724277,2
31920,663.202,244.1461516,167.0059619,1.461900814,0.729443623,32314,201.5981306,0.799398948,0.987807142,0.911971134,0.825727251,0.007648689,0.002193377,0.681825493,0.996761243,2
30839,651.896,235.4711585,167.5562216,1.405326262,0.702606569,31190,198.1550764,0.792552235,0.988746393,0.911913234,0.841525891,0.007635499,0.002362039,0.708165825,0.995204032,2
24898,581.851,213.8447872,148.503575,1.43999757,0.719545194,25159,178.0480783,0.723694919,0.989625979,0.924167638,0.832604248,0.008588834,0.002546059,0.693229834,0.998249277,2
41239,763.911,292.3460259,179.9561481,1.624540362,0.788091017,41657,229.1443335,0.723186728,0.989965672,0.888039865,0.783812035,0.007089067,0.001650504,0.614361306,0.998054739,2
30626,670.667,242.8937507,161.4059465,1.504862466,0.747277101,31255,197.4695782,0.795914655,0.97987522,0.85563052,0.812987479,0.007930966,0.002137181,0.660948642,0.994636803,2
27958,615.436,233.2828845,152.9238085,1.525484401,0.755169582,28200,188.6722852,0.725183514,0.99141844,0.927577426,0.808770372,0.008344048,0.002202204,0.654109514,0.99783386,2
53574,927.901,377.7799429,181.8434323,2.077501168,0.876529852,54126,261.1752962,0.824735602,0.989801574,0.781916994,0.69134241,0.007051554,0.000993659,0.477954328,0.992950675,3
28461,647.686,222.0829234,163.4388534,1.358813518,0.677050937,29044,190.3619465,0.749723408,0.979927007,0.852571871,0.857166069,0.007803061,0.002598392,0.734733671,0.998366044,2
32272,661.624,240.6785257,171.1197673,1.406491661,0.703203201,32708,202.7066516,0.732206466,0.986669928,0.926431352,0.842229904,0.007457813,0.002314802,0.709351211,0.997696563,2
26160,593.629,217.3275156,153.5819723,1.415058762,0.707528877,26449,182.5046479,0.725860155,0.989073311,0.932861964,0.839767792,0.008307627,0.002548553,0.705209944,0.997913511,2
34495,706.993,265.9185663,166.4407707,1.59767685,0.779896259,34924,209.5719401,0.752705769,0.987716184,0.867232981,0.788105709,0.007708902,0.001834468,0.621110608,0.99233404,2
31639,663.311,256.0568995,157.5410948,1.62533401,0.788325698,31947,200.7088089,0.749988148,0.990359032,0.903645757,0.783844565,0.008093078,0.001884574,0.614412301,0.99862521,2
41412,750.59,280.1067125,188.7304849,1.484162522,0.738931408,41775,229.6244674,0.703328804,0.991310592,0.923699102,0.819774954,0.006763902,0.001884324,0.672030975,0.997403187,2
38218,715.604,248.5088987,196.2365437,1.266374214,0.613549832,38565,220.5916338,0.76436,0.991002204,0.937847664,0.887660905,0.006502405,0.002490245,0.787941882,0.997829281,4
31958,681.223,261.3888144,156.1522341,1.673935797,0.801947529,32425,201.7180938,0.743071057,0.985597533,0.865387965,0.771716625,0.008179136,0.001789446,0.59554655,0.996906689,2
30240,662.069,254.4625911,152.1133319,1.672848711,0.801658192,30632,196.2212115,0.77044586,0.987202925,0.86693222,0.771120072,0.008414768,0.001835312,0.594626165,0.994719613,2
36435,708.456,266.8189715,174.2828862,1.530953367,0.757195979,36803,215.3844999,0.79007286,0.990000815,0.912226895,0.80723083,0.00732315,0.001918089,0.651621613,0.997602303,2
42909,766.442,281.3716377,195.024723,1.442748558,0.720820802,43341,233.7379636,0.734994861,0.990032533,0.917909081,0.830709042,0.006557404,0.001926227,0.690077512,0.995608335,5
86556,1135.769,441.4180169,252.0268652,1.751472077,0.820986018,87967,331.9736767,0.704096574,0.983959894,0.843193055,0.75206191,0.005099797,0.001006345,0.565597116,0.990627555,1
31877,666.153,247.2493381,164.4753077,1.503261137,0.746647037,32245,201.4622966,0.776276057,0.988587378,0.902691453,0.814814301,0.007756355,0.002108978,0.663922345,0.99804866,2
24863,572.216,201.9699423,156.9574395,1.286781582,0.629336811,25144,177.92289,0.762785703,0.988824372,0.954208761,0.88093747,0.008123313,0.00301782,0.776050826,0.99860791,2
60131,966.054,337.6456175,227.5811621,1.483627267,0.738709684,61175,276.6968866,0.743606549,0.982934205,0.80966522,0.819489051,0.005615167,0.001562122,0.671562305,0.996348146,0
27578,628.954,229.7758474,153.2815866,1.499044031,0.744975512,28005,187.3856989,0.818994447,0.984752723,0.876062043,0.815515212,0.008331853,0.002273263,0.665065061,0.99696181,2
30350,640.443,235.8713896,164.0825132,1.437516923,0.718386697,30681,196.5777713,0.792842215,0.989211564,0.929838647,0.833410833,0.00777171,0.002312772,0.694573617,0.998461329,2
57164,918.841,355.9684561,206.6538915,1.722534493,0.814231801,58135,269.7841088,0.744400458,0.983297497,0.850847531,0.757887684,0.006227144,0.001267325,0.574393741,0.989413032,3
51977,917.804,383.5462639,174.2546169,2.201068015,0.890836061,52622,257.2531279,0.79110225,0.987742769,0.775391759,0.670722549,0.007379154,0.000921209,0.449868738,0.990191691,3
33274,681.892,256.5113796,165.5218787,1.549712833,0.763945441,33685,205.8294746,0.796982036,0.987798723,0.899256707,0.802418493,0.007709064,0.001971447,0.643875438,0.997822029,2
37867,719.536,269.9203426,179.066724,1.507372987,0.7482598,38243,219.5763235,0.711197506,0.990168135,0.919106227,0.813485643,0.007128115,0.001925547,0.661758891,0.997517477,2
30673,644.678,232.9486738,167.9214928,1.387247516,0.693089133,31069,197.6210428,0.733452893,0.987254176,0.92742846,0.848345859,0.007594584,0.002426473,0.719690696,0.998389131,2
51593,858.452,332.0153434,198.6672313,1.671213422,0.801221686,52123,256.3010882,0.809937206,0.989831744,0.879768914,0.771955554,0.006435279,0.001409666,0.595915377,0.995901776,5
36110,707.822,262.4510063,175.4671019,1.495727709,0.743648418,36567,214.4217339,0.720816033,0.987502393,0.905710158,0.816997187,0.007268098,0.001997481,0.667484404,0.998374918,2
31619,656.817,240.3729282,167.7987901,1.432506922,0.716022788,31992,200.6453617,0.776231158,0.988340835,0.921020348,0.834725288,0.007602167,0.002276625,0.696766306,0.998122556,2
57849,938.662,364.3486399,203.18628,1.793175405,0.830062799,58595,271.3957156,0.782589286,0.987268538,0.825063257,0.744879178,0.00629827,0.001196036,0.55484499,0.994934391,3
33255,679.397,259.7923659,163.6283832,1.587697445,0.776722532,33605,205.7707002,0.735404688,0.989584883,0.90535638,0.792058302,0.007812129,0.001896609,0.627356354,0.99605208,2
39603,743.722,286.0540116,176.7935671,1.618011426,0.786144602,40032,224.5531244,0.756359817,0.989283573,0.899739305,0.785002536,0.007223039,0.001691936,0.616228981,0.997065532,2
40443,753.761,278.6161752,185.1616059,1.504718939,0.747220732,40926,226.9220723,0.737150044,0.988198211,0.894511444,0.814461229,0.006889108,0.001869926,0.663347093,0.998150934,2
61013,943.222,344.0611383,229.2631251,1.500726025,0.745644339,62063,278.7187908,0.708958866,0.983081707,0.861795853,0.810085068,0.005639145,0.001498013,0.656237818,0.984833172,1
30287,646.141,242.6682283,159.0700861,1.525542824,0.755191373,30639,196.373639,0.779227128,0.988511374,0.911615126,0.809226821,0.00801229,0.002119422,0.654848048,0.99899874,2
31960,673.383,252.8375753,161.6667538,1.563942921,0.768866347,32417,201.7244057,0.723126004,0.985902459,0.885711612,0.797841877,0.007911063,0.001977343,0.636551661,0.995530464,2
44737,847.583,345.0918105,166.1002316,2.077611856,0.876543934,45395,238.6648644,0.616076347,0.985505012,0.782550272,0.691598169,0.00771379,0.001088586,0.478308028,0.99373843,3
38290,719.888,270.4465104,180.5080659,1.498251666,0.744659447,38605,220.7993256,0.759903152,0.991840435,0.928464626,0.816425123,0.007063111,0.001935714,0.666549982,0.99865962,2
74202,1047.001,403.3070199,236.3849854,1.706144826,0.810226633,75363,307.3709822,0.809711916,0.984594562,0.850611563,0.762126536,0.005435258,0.001131119,0.580836858,0.990991799,1
31600,652.992,240.2635835,167.7137214,1.432581553,0.716058242,31941,200.5850683,0.722979775,0.989324066,0.931282035,0.834854227,0.007603278,0.002278365,0.69698158,0.998482955,2
37485,721.535,267.238371,178.8723543,1.494017183,0.742959527,37927,218.4659798,0.714925999,0.988346033,0.904799963,0.817494804,0.007129208,0.001964089,0.668297755,0.99844833,2
29162,629.597,220.9347571,169.3342726,1.30472558,0.642310306,29644,192.6920123,0.709382374,0.983740386,0.924489259,0.872167036,0.007576118,0.002704115,0.760675339,0.992472573,2
36089,707.596,267.8210136,171.9325131,1.557710108,0.766731454,36454,214.3593757,0.782807687,0.989987381,0.905761744,0.80038296,0.007421126,0.001878628,0.640612883,0.997889163,2
33458,671.645,246.2353126,173.4278846,1.419813851,0.709884922,33767,206.3977924,0.807813028,0.990849054,0.93203081,0.838213618,0.007359535,0.002241037,0.70260207,0.997564151,2
31972,663.164,253.7896426,160.8282722,1.578016347,0.773573166,32272,201.7622728,0.740915832,0.990704016,0.913561489,0.794998057,0.007937872,0.001955907,0.632021911,0.997340907,2
25993,607.719,224.0804819,148.2317481,1.511690207,0.749935287,26340,181.9211793,0.708796902,0.98682612,0.88442425,0.811856427,0.008620801,0.002310172,0.659110857,0.996371428,2
25159,605.833,223.3010635,144.1408577,1.549186449,0.76376019,25592,178.9788639,0.710625918,0.98308065,0.861385164,0.80151371,0.008875594,0.002259545,0.642424227,0.995234907,2
37342,716.591,265.585855,179.6523607,1.478332119,0.736499594,37779,218.0488731,0.705631141,0.988432727,0.913828587,0.821010867,0.007112256,0.001993346,0.674058844,0.996482839,2
28072,630.453,234.9270092,152.949461,1.535978013,0.759034,28538,189.0565537,0.741958504,0.983670895,0.887519263,0.804745927,0.008368731,0.002165083,0.647616007,0.994723947,2
39857,755.392,283.6236683,179.4308847,1.580684779,0.774448299,40330,225.2720767,0.692154071,0.988271758,0.877747717,0.794264026,0.007116032,0.001746937,0.630855343,0.997183439,2
31413,653.14,235.2830089,170.3423783,1.381235904,0.689811213,31786,199.9906843,0.728113483,0.988265274,0.92535146,0.850000539,0.007489989,0.00241178,0.722500916,0.997944206,2
37556,721.732,268.0902406,179.1175572,1.496727874,0.744049834,37907,218.6727792,0.755958132,0.990740496,0.90601893,0.815668555,0.007138413,0.00194911,0.665315191,0.995795792,2
76305,1164.13,394.7024531,246.7899736,1.599345579,0.780419927,77830,311.6962359,0.7114022,0.980406013,0.707554501,0.789699262,0.005172694,0.001240919,0.623624924,0.997391765,0
36050,706.252,263.3602558,174.6935691,1.507555528,0.748331011,36460,214.2435194,0.700680272,0.9887548,0.908229809,0.813499815,0.007305416,0.001973579,0.661781949,0.997673035,2
49227,807.687,289.3830362,216.8052717,1.334760146,0.662345789,49748,250.3552737,0.753017301,0.989527217,0.948259163,0.865134588,0.005878543,0.002031347,0.748457855,0.999011716,4
26707,606.667,228.2435958,149.4176127,1.527554829,0.755939931,26985,184.402843,0.786147416,0.98969798,0.911872727,0.807921214,0.008546209,0.002246101,0.652736688,0.99709108,2
76559,1125.301,399.4427584,245.4880306,1.62713741,0.788857426,78821,312.2145837,0.697157063,0.971302064,0.759746497,0.781625345,0.00521745,0.001201248,0.61093818,0.994080367,0
29281,644.304,249.1192975,150.1236534,1.659427358,0.798030152,29644,193.0847666,0.800027322,0.987754689,0.886368092,0.775069489,0.008507882,0.001893929,0.600732713,0.996872299,2
34681,693.865,257.8931422,172.4620361,1.495361809,0.743501309,35083,210.1361955,0.690856574,0.988541459,0.905214523,0.814818857,0.007436151,0.002021958,0.66392977,0.992815223,2
34460,677.801,245.457549,179.0722248,1.370718152,0.68393326,34864,209.4655931,0.757828994,0.988412116,0.942585439,0.8533679,0.00712297,0.002330162,0.728236773,0.998207363,2
37657,721.8,259.4043624,185.887381,1.39549205,0.697491435,38146,218.966622,0.698334693,0.987180832,0.908284341,0.844113106,0.006888609,0.002157317,0.712526935,0.994325673,2
27351,606.399,223.2634276,156.2566103,1.428825489,0.714264824,27646,186.6129009,0.718722901,0.989329379,0.934686824,0.835841781,0.008162898,0.002457652,0.698631483,0.99822247,2
36097,704.802,250.0630138,184.0016463,1.359025959,0.677175962,36535,214.3831333,0.749397941,0.988011496,0.91315966,0.857316442,0.006927529,0.002308462,0.734991482,0.998872504,2
31149,648.047,243.152812,163.5223886,1.486969547,0.74008919,31446,199.148534,0.711554276,0.990555238,0.932053762,0.819026242,0.007806119,0.002166737,0.670803986,0.997465099,2
25577,585.902,209.4219741,155.888184,1.343411468,0.667763414,25895,180.4595463,0.762718435,0.987719637,0.936288106,0.861703014,0.008187902,0.002784728,0.742532084,0.997526117,2
49005,847.62,333.3544164,188.8445145,1.765232193,0.824063312,49613,249.7901197,0.700872426,0.987745147,0.85713231,0.749322965,0.006802457,0.001322884,0.561484906,0.991151232,5
29899,632.321,223.4258115,170.8833339,1.307475729,0.644229125,30217,195.111735,0.795821134,0.989476123,0.939704521,0.873273028,0.007472685,0.002680752,0.762605782,0.99708855,2
41182,763.149,287.8889629,182.4093582,1.578257638,0.773652522,41640,228.9859186,0.743934823,0.989000961,0.888584267,0.795396657,0.00699065,0.001725967,0.632655842,0.998493915,2
38150,721.875,270.5830983,179.9231785,1.50388127,0.746891338,38585,220.3953008,0.73540751,0.988726189,0.919984273,0.814519836,0.007092611,0.001925717,0.663442563,0.997738845,2
46870,820.738,310.9459382,194.0866552,1.602098496,0.781279491,47500,244.2882262,0.783831694,0.986736842,0.874370978,0.785629256,0.006634221,0.001558979,0.617213328,0.988836545,5
29372,635.787,233.8804883,161.0266668,1.452433271,0.725236541,29779,193.38457,0.747531304,0.986332651,0.913103687,0.826852088,0.007962702,0.002295892,0.683684375,0.993005933,2
32861,672.026,253.0593984,165.6822772,1.527377597,0.755874141,33210,204.5480987,0.806404908,0.989491117,0.914362672,0.808300739,0.007700904,0.002027745,0.653350084,0.997912282,2
30127,647.802,239.8233542,160.4128096,1.495038674,0.74337128,30442,195.8542513,0.792794926,0.989652454,0.902155046,0.816660462,0.007960413,0.002184145,0.666934311,0.997092588,2
36964,718.569,257.0194271,183.7088715,1.399058331,0.699363194,37421,216.9424498,0.799256184,0.987787606,0.899605022,0.844070241,0.006953236,0.002177114,0.712454572,0.996765504,2
27797,613.276,223.8411244,158.6793154,1.410650934,0.705316447,28106,188.1282531,0.754410248,0.989005906,0.928743639,0.840454379,0.008052708,0.002478439,0.706363563,0.996432419,2
31639,669.447,243.2284009,165.9380452,1.465778391,0.731136347,32137,200.7088089,0.773607511,0.984503843,0.887156447,0.825186566,0.007687613,0.00219877,0.680932868,0.998096684,2
29597,631.032,231.8941057,163.3321493,1.419770123,0.709863399,29865,194.1238543,0.779894598,0.991026285,0.93401702,0.837122849,0.007835054,0.002373442,0.700774664,0.99493893,2
23065,556.502,206.1233263,142.8087606,1.443352112,0.721099389,23341,171.3688131,0.805820494,0.988175314,0.935900898,0.831389713,0.008936628,0.002633735,0.691208855,0.997657761,2
33785,688.946,263.5970701,163.4553003,1.612655384,0.784526505,34226,207.4039489,0.780903291,0.987115059,0.894465144,0.786821905,0.007802192,0.0018446,0.61908871,0.998376742,2
27617,617.768,232.3433506,151.6086237,1.532520676,0.757771722,27937,187.5181498,0.725312533,0.988545656,0.909359372,0.807073451,0.008413055,0.00220184,0.651367556,0.998234247,2
22705,552.565,207.4162164,139.8592355,1.483035537,0.738464209,23033,170.0261858,0.736410223,0.985759562,0.93446841,0.819734295,0.009135266,0.002544447,0.671964314,0.996546957,2
26008,591.996,216.3068242,153.3673358,1.41038392,0.705181533,26323,181.9736631,0.793894994,0.988033279,0.932565352,0.841275645,0.008316934,0.002569782,0.707744711,0.99819176,2
26571,626.86,215.0255524,157.9695125,1.361183871,0.678441309,27000,183.9327267,0.799079755,0.984111111,0.849721578,0.855399391,0.00809249,0.002672623,0.731708119,0.995989289,2
39814,740.266,278.4356845,182.3816646,1.526664893,0.755609291,40185,225.1505257,0.737296296,0.990767699,0.912998513,0.808626689,0.006993411,0.001844426,0.653877123,0.998251248,2
76163,1067.403,370.0119166,262.940445,1.407208072,0.703568986,77251,311.4060748,0.777094174,0.98591604,0.840034394,0.841610934,0.004858158,0.001503477,0.708308965,0.996738092,0
25155,611.729,234.6583481,136.9516069,1.713439903,0.812025981,25553,178.9646355,0.699760766,0.984424529,0.84472636,0.762660425,0.009328497,0.001946777,0.581650924,0.996623902,2
34825,704.926,264.593648,168.2855608,1.572289665,0.771676595,35221,210.5719999,0.716962098,0.988756708,0.880671477,0.795831652,0.007597808,0.001879979,0.633348018,0.995806542,5
24257,574.672,204.5871172,151.7031407,1.348601725,0.67094318,24688,175.7412064,0.721934524,0.982542126,0.923011002,0.859004266,0.008434148,0.002832711,0.737888329,0.995117473,2
35227,698.954,263.2494765,171.0636313,1.538897979,0.760091845,35601,211.7838744,0.768309706,0.989494677,0.906125462,0.804498748,0.007472946,0.001930959,0.647218236,0.996002836,2
33621,677.932,251.8905791,170.5372019,1.47704182,0.73595643,33978,206.8999438,0.739735974,0.989493201,0.91928087,0.821388178,0.007492061,0.002103657,0.674678539,0.996528417,2
